기준년월,행정동코드,행정동명,연령대,평균이용금액,평균이용건수
202308,2653068000,사상구 엄궁동,30대,50448430,1612
202308,2653068000,사상구 엄궁동,40대,92889530,2465
202308,2653068000,사상구 엄궁동,50대,121757485,2863
202308,2653068000,사상구 엄궁동,60대이상,123545109,2737
202308,2671025000,기장군 기장읍,20대,155108290,4504
202308,2671025000,기장군 기장읍,20대미만,4660943,270
202308,2671025000,기장군 기장읍,30대,395215096,8199
202308,2671025000,기장군 기장읍,40대,517325808,10580
202308,2671025000,기장군 기장읍,50대,508420992,9808
202308,2671025000,기장군 기장읍,60대이상,442403464,8390
202308,2671025300,기장군 장안읍,20대,31993779,1008
202308,2671025300,기장군 장안읍,20대미만,737875,33
202308,2671025300,기장군 장안읍,30대,96604758,2355
202308,2671025300,기장군 장안읍,40대,144393773,2887
202308,2671025300,기장군 장안읍,50대,147060645,2623
202308,2671025300,기장군 장안읍,60대이상,121527669,2095
202308,2671025600,기장군 정관읍,20대,60969307,2749
202308,2671025600,기장군 정관읍,20대미만,5266883,402
202308,2671025600,기장군 정관읍,30대,202009560,6398
202308,2671025600,기장군 정관읍,40대,363438236,11290
202308,2671025600,기장군 정관읍,50대,223057503,6391
202308,2671025600,기장군 정관읍,60대이상,176125369,4857
202308,2671025900,기장군 일광읍,20대,42040100,1555
202308,2671025900,기장군 일광읍,20대미만,1406992,85
202308,2671025900,기장군 일광읍,30대,114313587,3239
202308,2671025900,기장군 일광읍,40대,159472797,3898
202308,2671025900,기장군 일광읍,50대,159780072,3414
202308,2671025900,기장군 일광읍,60대이상,149484369,2856
202308,2671033000,기장군 철마면,20대,5057940,211
202308,2671033000,기장군 철마면,20대미만,100075,6
202308,2671033000,기장군 철마면,30대,14281604,362
202308,2671033000,기장군 철마면,40대,26168340,607
202308,2671033000,기장군 철마면,50대,46219045,919
202308,2671033000,기장군 철마면,60대이상,70016066,1162
202307,2611051000,중구 중앙동,20대,47484640,1970
202307,2611051000,중구 중앙동,20대미만,317513,14
202307,2611051000,중구 중앙동,30대,118179655,3581
202307,2611051000,중구 중앙동,40대,135163174,3508
202307,2611051000,중구 중앙동,50대,145173835,3409
202307,2611051000,중구 중앙동,60대이상,141904382,3113
202307,2611052000,중구 동광동,20대,4529719,233
202307,2611052000,중구 동광동,20대미만,12658,1
202307,2611052000,중구 동광동,30대,9195877,344
202307,2611052000,중구 동광동,40대,10893485,399
202307,2611052000,중구 동광동,50대,14976135,424
202307,2611052000,중구 동광동,60대이상,20114265,468
202307,2611053000,중구 대청동,20대,8314389,309
202307,2611053000,중구 대청동,20대미만,27295,3
202307,2611053000,중구 대청동,30대,15395842,557
202307,2611053000,중구 대청동,40대,22736663,656
202307,2611053000,중구 대청동,50대,30925387,750
202307,2611053000,중구 대청동,60대이상,57554052,1092
202307,2611054500,중구 보수동,20대,5324258,389
202307,2611054500,중구 보수동,20대미만,69451,3
202307,2611054500,중구 보수동,30대,9020094,434
202307,2611054500,중구 보수동,40대,13144366,516
202307,2611054500,중구 보수동,50대,19425434,687
202307,2611054500,중구 보수동,60대이상,22022119,766
202307,2611056000,중구 부평동,20대,43049392,1396
202307,2611056000,중구 부평동,20대미만,237420,19
202307,2611056000,중구 부평동,30대,55618147,1578
202307,2611056000,중구 부평동,40대,66222107,1856
202307,2611056000,중구 부평동,50대,94543531,2571
202307,2611056000,중구 부평동,60대이상,132954218,3440
202307,2611057000,중구 광복동,20대,39534198,1431
202307,2611057000,중구 광복동,20대미만,589409,37
202307,2611057000,중구 광복동,30대,50291454,1396
202307,2611057000,중구 광복동,40대,68323183,1697
202307,2611057000,중구 광복동,50대,79290910,1683
202307,2611057000,중구 광복동,60대이상,110876930,1952
202307,2611058000,중구 남포동,20대,38034566,1632
202307,2611058000,중구 남포동,20대미만,778973,54
202307,2611058000,중구 남포동,30대,60221944,1700
202307,2611058000,중구 남포동,40대,76088356,1845
202307,2611058000,중구 남포동,50대,116213770,2363
202307,2611058000,중구 남포동,60대이상,216201927,4095
202307,2611059000,중구 영주1동,20대,2655982,183
202307,2611059000,중구 영주1동,20대미만,24791,6
202307,2611059000,중구 영주1동,30대,4251403,245
202307,2611059000,중구 영주1동,40대,5475156,252
202307,2611059000,중구 영주1동,50대,8761311,301
202307,2611059000,중구 영주1동,60대이상,9748318,327
202307,2611060000,중구 영주2동,20대,1634964,151
202307,2611060000,중구 영주2동,20대미만,33437,6
202307,2611060000,중구 영주2동,30대,3364146,165
202307,2611060000,중구 영주2동,40대,4741980,229
202307,2611060000,중구 영주2동,50대,5190731,294
202307,2611060000,중구 영주2동,60대이상,6704198,386
202307,2614051000,서구 동대신1동,20대,2253940,146
202307,2614051000,서구 동대신1동,20대미만,13707,1
202307,2614051000,서구 동대신1동,30대,4732075,200
202307,2614051000,서구 동대신1동,40대,9606898,310
202307,2614051000,서구 동대신1동,50대,12154247,348
202307,2614051000,서구 동대신1동,60대이상,17809218,510
202307,2614052000,서구 동대신2동,20대,5845896,258
202307,2614052000,서구 동대신2동,20대미만,59504,10
202307,2614052000,서구 동대신2동,30대,12051508,290
202307,2614052000,서구 동대신2동,40대,18513116,401
202307,2614052000,서구 동대신2동,50대,23509407,476
202307,2614052000,서구 동대신2동,60대이상,19642600,424
202307,2614053000,서구 동대신3동,20대,11712104,725
202307,2614053000,서구 동대신3동,20대미만,200852,16
202307,2614053000,서구 동대신3동,30대,34339969,954
202307,2614053000,서구 동대신3동,40대,59365450,1322
202307,2614053000,서구 동대신3동,50대,91971795,1674
202307,2614053000,서구 동대신3동,60대이상,156561461,2140
202307,2614054000,서구 서대신1동,20대,9847320,627
202307,2614054000,서구 서대신1동,20대미만,201322,23
202307,2614054000,서구 서대신1동,30대,22346635,847
202307,2614054000,서구 서대신1동,40대,38754877,1267
202307,2614054000,서구 서대신1동,50대,52132346,1404
202307,2614054000,서구 서대신1동,60대이상,71482909,1701
202307,2614056000,서구 서대신3동,20대,3574554,266
202307,2614056000,서구 서대신3동,20대미만,145491,17
202307,2614056000,서구 서대신3동,30대,8115671,358
202307,2614056000,서구 서대신3동,40대,16288302,614
202307,2614056000,서구 서대신3동,50대,14390936,594
202307,2614056000,서구 서대신3동,60대이상,18457102,630
202307,2614057000,서구 서대신4동,20대,2342544,110
202307,2614057000,서구 서대신4동,20대미만,7608,2
202307,2614057000,서구 서대신4동,30대,8308436,204
202307,2614057000,서구 서대신4동,40대,14227451,357
202307,2614057000,서구 서대신4동,50대,19278004,525
202307,2614057000,서구 서대신4동,60대이상,40500513,768
202307,2614059000,서구 부민동,20대,10956457,947
202307,2614059000,서구 부민동,20대미만,114742,13
202307,2614059000,서구 부민동,30대,12104540,638
202307,2614059000,서구 부민동,40대,18446434,615
202307,2614059000,서구 부민동,50대,22152393,775
202307,2614059000,서구 부민동,60대이상,31407883,741
202307,2614061500,서구 아미동,20대,5276377,307
202307,2614061500,서구 아미동,20대미만,16996,2
202307,2614061500,서구 아미동,30대,24728627,596
202307,2614061500,서구 아미동,40대,47383799,852
202307,2614061500,서구 아미동,50대,66276818,1183
202307,2614061500,서구 아미동,60대이상,158006441,2160
202307,2614063000,서구 초장동,20대,178869,15
202307,2614063000,서구 초장동,20대미만,4129,1
202307,2614063000,서구 초장동,30대,303530,22
202307,2614063000,서구 초장동,40대,481142,25
202307,2614063000,서구 초장동,50대,1013239,59
202307,2614063000,서구 초장동,60대이상,1616128,49
202307,2614064000,서구 충무동,20대,10279452,600
202307,2614064000,서구 충무동,20대미만,158729,14
202307,2614064000,서구 충무동,30대,20555069,943
202307,2614064000,서구 충무동,40대,32734316,1195
202307,2614064000,서구 충무동,50대,57504569,1742
202307,2614064000,서구 충무동,60대이상,134352947,3152
202307,2614065000,서구 남부민1동,20대,1240088,96
202307,2614065000,서구 남부민1동,20대미만,61535,10
202307,2614065000,서구 남부민1동,30대,3118575,135
202307,2614065000,서구 남부민1동,40대,4694408,165
202307,2614065000,서구 남부민1동,50대,6014798,201
202307,2614065000,서구 남부민1동,60대이상,12178790,328
202307,2614066000,서구 남부민2동,20대,2144563,105
202307,2614066000,서구 남부민2동,20대미만,21839,4
202307,2614066000,서구 남부민2동,30대,5764823,227
202307,2614066000,서구 남부민2동,40대,9756582,351
202307,2614066000,서구 남부민2동,50대,12370735,442
202307,2614066000,서구 남부민2동,60대이상,20940740,587
202307,2614068000,서구 암남동,20대,22154247,993
202307,2614068000,서구 암남동,20대미만,269664,26
202307,2614068000,서구 암남동,30대,50566679,1598
202307,2614068000,서구 암남동,40대,79122368,2217
202307,2614068000,서구 암남동,50대,119818994,2532
202307,2614068000,서구 암남동,60대이상,168739545,3059
202307,2617051000,동구 초량1동,20대,12994645,606
202307,2617051000,동구 초량1동,20대미만,114939,5
202307,2617051000,동구 초량1동,30대,20826764,877
202307,2617051000,동구 초량1동,40대,30971033,830
202307,2617051000,동구 초량1동,50대,54589331,889
202307,2617051000,동구 초량1동,60대이상,44328740,776
202307,2617052000,동구 초량2동,20대,19631825,1065
202307,2617052000,동구 초량2동,20대미만,155503,14
202307,2617052000,동구 초량2동,30대,31556070,1279
202307,2617052000,동구 초량2동,40대,37925827,1317
202307,2617052000,동구 초량2동,50대,51229390,1675
202307,2617052000,동구 초량2동,60대이상,54371074,1633
202307,2617053000,동구 초량3동,20대,47103900,3589
202307,2617053000,동구 초량3동,20대미만,466473,48
202307,2617053000,동구 초량3동,30대,73672468,4419
202307,2617053000,동구 초량3동,40대,80792885,3927
202307,2617053000,동구 초량3동,50대,98012032,4132
202307,2617053000,동구 초량3동,60대이상,94775894,3204
202307,2617055000,동구 초량6동,20대,1179207,82
202307,2617055000,동구 초량6동,20대미만,34762,7
202307,2617055000,동구 초량6동,30대,2529804,99
202307,2617055000,동구 초량6동,40대,3904784,139
202307,2617055000,동구 초량6동,50대,3986346,189
202307,2617055000,동구 초량6동,60대이상,3403988,177
202307,2617056000,동구 수정1동,20대,1792177,133
202307,2617056000,동구 수정1동,20대미만,17129,3
202307,2617056000,동구 수정1동,30대,4826960,184
202307,2617056000,동구 수정1동,40대,5499636,209
202307,2617056000,동구 수정1동,50대,6031866,209
202307,2617056000,동구 수정1동,60대이상,5658786,147
202307,2617057000,동구 수정2동,20대,11513466,819
202307,2617057000,동구 수정2동,20대미만,204622,29
202307,2617057000,동구 수정2동,30대,25649246,1252
202307,2617057000,동구 수정2동,40대,37051134,1500
202307,2617057000,동구 수정2동,50대,56535788,2156
202307,2617057000,동구 수정2동,60대이상,81849760,2706
202307,2617059000,동구 수정4동,20대,437726,44
202307,2617059000,동구 수정4동,20대미만,6733,1
202307,2617059000,동구 수정4동,30대,724258,58
202307,2617059000,동구 수정4동,40대,1520426,75
202307,2617059000,동구 수정4동,50대,1784419,123
202307,2617059000,동구 수정4동,60대이상,4095199,137
202307,2617060000,동구 수정5동,20대,901785,60
202307,2617060000,동구 수정5동,20대미만,9425,1
202307,2617060000,동구 수정5동,30대,2955243,76
202307,2617060000,동구 수정5동,40대,3273890,114
202307,2617060000,동구 수정5동,50대,2271146,137
202307,2617060000,동구 수정5동,60대이상,2747082,169
202307,2617064500,동구 좌천동,20대,8238608,309
202307,2617064500,동구 좌천동,20대미만,31191,3
202307,2617064500,동구 좌천동,30대,26815599,682
202307,2617064500,동구 좌천동,40대,40394248,900
202307,2617064500,동구 좌천동,50대,47607506,1017
202307,2617064500,동구 좌천동,60대이상,84325308,1435
202307,2617065000,동구 범일1동,20대,4361471,302
202307,2617065000,동구 범일1동,20대미만,257982,8
202307,2617065000,동구 범일1동,30대,11782007,456
202307,2617065000,동구 범일1동,40대,14513632,533
202307,2617065000,동구 범일1동,50대,18073882,654
202307,2617065000,동구 범일1동,60대이상,32867792,1047
202307,2617066000,동구 범일2동,20대,23743360,1134
202307,2617066000,동구 범일2동,20대미만,210458,12
202307,2617066000,동구 범일2동,30대,93991545,2688
202307,2617066000,동구 범일2동,40대,117772208,3048
202307,2617066000,동구 범일2동,50대,192766072,3678
202307,2617066000,동구 범일2동,60대이상,298201420,5020
202307,2617068000,동구 범일5동,20대,2172501,107
202307,2617068000,동구 범일5동,20대미만,2594,0
202307,2617068000,동구 범일5동,30대,9133437,308
202307,2617068000,동구 범일5동,40대,11299997,307
202307,2617068000,동구 범일5동,50대,13570767,327
202307,2617068000,동구 범일5동,60대이상,11215298,293
202307,2620053000,영도구 남항동,20대,12986838,685
202307,2620053000,영도구 남항동,20대미만,227432,14
202307,2620053000,영도구 남항동,30대,29738080,1157
202307,2620053000,영도구 남항동,40대,54349178,1640
202307,2620053000,영도구 남항동,50대,89023501,2368
202307,2620053000,영도구 남항동,60대이상,133128160,3197
202307,2620054000,영도구 영선1동,20대,4316527,282
202307,2620054000,영도구 영선1동,20대미만,160199,7
202307,2620054000,영도구 영선1동,30대,10943866,510
