가맹점명,도로명주소,지번주소,위도,경도,데이터기준일자
짐키친대연점,"부산 남구 수영로298번길 22 101호 (대연동, 희유빌딩)",부산광역시 영도구 청학동 223-10번지,35.13578637,129.0993307,2024-09-30
히스피커피개금점,부산 부산진구 냉정로 233-1 2층 (개금동),부산광역시 사하구 괴정1동 970-6번지,35.1511839,129.0252047,2024-09-30
맛내는언니,부산 북구 효열로 221 1층 (금곡동),부산광역시 기장군 장안읍 장안리 388-1번지,35.26390698,129.0193601,2024-09-30
제이헤어,부산 수영구 수미로14번길 35 수영강동원로얄듀크 1층 106호 상가동 (수영동),부산광역시 사상구 괘법동 578번지 산업용품유통상가 3동 119-120호,35.17214236,129.1118301,2024-09-30
동일세탁소,"부산 부산진구 범천로12번길 8 상가 1층 302호(범천동,서면동일스이트)",부산광역시 동래구 안락2동 30-1번지,35.14751593,129.0565566,2024-09-30
수발레스튜디오학원,부산 남구 분포로 115 비동 602호(용호동),부산광역시 동래구 수안동 281,35.13219363,129.1127234,2024-09-30
솜사탕,부산 기장군 일광읍 해빛로 39-15 상가 116동 102호 일광자이푸르지오1단지,부산광역시 연제구 거제동 922-5번지,35.266279,129.2223051,2024-09-30
대성 F&B(프렌차이즈 유통전문),"부산 동래구 시실로 181 상가동 101호 (명장동,명장유림노르웨이숲아이비)",부산광역시 서구 충무동1가 9번지,35.20761329,129.0998379,2024-09-30
세븐일레븐 부산세관점,부산 중구 충장대로9번길 11 1층 101호 (중앙동4가),부산광역시 중구 동광동4가 21번지,35.10631713,129.0373219,2024-09-30
프리미엄과일,"부산 부산진구 가야대로 538 상가 3동 106호 (가야동, 가야롯데캐슬골드아너)","부산광역시 동래구 온천동 1459-37번지 외1필지, (2,3층) ",35.15317487,129.0306405,2024-09-30
닥터K,부산 서구 감천로 283 지하1층 (암남동),부산광역시 부산진구 부전동 424-37,35.07965518,129.0180137,2024-09-30
우브,"부산 동구 자성로133번길 10 , 1층 (범일동)",부산광역시 기장군 기장읍 57-11번지 2층,35.13797656,129.06508,2024-09-30
더박스 어학원,부산 부산진구 동천로 71 6층 일부 (부전동),부산광역시 연제구 거제동 23-18,35.15508409,129.0621094,2024-09-30
달콤왕가탕후루 용호빌리브점,"부산 남구 분포로 61 A동 112호 (용호동,빌리브센트로)",부산광역시 금정구 금성동 908번지,35.13121869,129.1118982,2024-09-30
훌랄라참숯바베큐 만덕점,부산 북구 만덕3로48번길 16 (만덕동),부산광역시 서구 아미동2가 123번지 9통1반,35.21100742,129.0286151,2024-09-30
이화국어논술학원,"부산 북구 화명대로 35 704호 일부 (화명동, 신호타워)",부산광역시 수영구 광안1동 116-5번지 동트레아파트상가 101호,35.23516069,129.0119905,2024-09-30
세븐일레븐 광안하나점,부산 수영구 연수로416번길 32 (광안동),부산광역시 사하구 다대2동 120-10삼환분산상가103,35.16684889,129.1130642,2024-09-30
눈사랑안경 위드렌즈 동래메가마트후문점,"부산 동래구 명륜로129번길 12-2 1층 (명륜동, 세인빌딩)",부산광역시 사상구 학장동 566번지105호,35.20548828,129.0816007,2024-09-30
원네일(one nail),부산 부산진구 엄광로 67-1 1층 (개금동),부산광역시 사상구 괘법동 555-27,35.14803556,129.0233653,2024-09-30
좋은계란 할인점 부곡점,부산 금정구 동현로 17-1 1층 (부곡동),부산광역시 남구 우암동 184-348번지,35.22346257,129.0905503,2024-09-30
토이즈커피,부산 해운대구 재송2로 26 지하1층 (재송동),부산광역시 부산진구 범천2동 1638-8번지,35.1921374,129.1300557,2024-09-30
광안목 해운대점,부산 해운대구 구남로 16 2층 (우동),부산광역시 중구 보수동2가 116-6,35.16234723,129.1595315,2024-09-30
연제제이에스(JS)영수학원,부산 연제구 과정로 359 4층 (연산동),부산광역시 기장군 기장읍 대라리 57,35.1916367,129.0893337,2024-09-30
365아이스크림할인점(명장점),"부산 동래구 명서로 136 101동 103호 (명장동, 금강궁전맨션)",부산광역시 수영구 광안동 335,35.21057278,129.1014924,2024-09-30
부라보족발,"부산 동래구 아시아드대로154번길 88 1층 180-5호 (사직동, 현대아파트)",부산광역시 부산진구 부전1동 27번지 전자상가 지하층 156호,35.19936301,129.0699889,2024-09-30
빅토리 영어교습소,부산 해운대구 재반로 192 2층 (반여동),부산광역시 서구 동대신동1가 113번지,35.19430391,129.1306787,2024-09-30
SOLAREO,부산 기장군 일광읍 삼성3길 59 2~4층,부산광역시 부산진구 연지동 165-1번지,35.26421175,129.2341432,2024-09-30
민지회장어구이,부산 금정구 금사로 97 (금사동),부산광역시 사하구 신평동 370-210번지,35.22122688,129.1123462,2024-09-30
데일리,"부산 기장군 일광읍 이동1길 39 B동 1,2층",부산광역시 기장군 기장읍 청강리 703-2번지,35.27128745,129.2429334,2024-09-30
요리미치,부산 수영구 광안해변로295번길 4-15 1층 (민락동),부산광역시 수영구 민락동 161-15번지,35.15716207,129.1263663,2024-09-30
따붕,부산 서구 천마로 198-3 (남부민동),부산광역시 북구 화명2동 1637-9번지,35.09323221,129.022076,2024-09-30
담소,"부산 동래구 중앙대로 1325 1층 105호 (온천동, 이센타워)",부산광역시 강서구 강동동 891번지,35.20530824,129.0775349,2024-09-30
김종구식맛치킨 전기바베큐 옛날통닭 부산 연제이마트,부산 연제구 연수로 96 1층 (연산동),부산광역시 부산진구 범천동 1639번지,35.17516876,129.0812533,2024-09-30
일광차오름태권도,부산 기장군 일광읍 해빛로 39-18 3층 301호,부산광역시 기장군 장안읍 월내리17-30번지,35.26685189,129.2235886,2024-09-30
프리미엄 스퀘어짐,부산 북구 금곡대로 368 2층 (화명동),부산광역시 사하구 괴정동 271-27 외 1필지 1층,35.24123501,129.0142635,2024-09-30
시제(錫杰),부산 기장군 기장읍 차성동로126번길 16 1층,부산광역시 수영구 광안2동 161-1번지 도안무역 2층,35.24899971,129.217859,2024-09-30
미장원리즈,부산 동래구 명안로86번길 5-4 1층 (명장동),부산광역시 사하구 장림동 349-7,35.20416074,129.1048101,2024-09-30
씨유(CU)영도동삼점,부산 영도구 함지로 17 제비상가동 1층 102호 (동삼동),부산광역시 수영구 광안동 744-32유림노르웨이아침,35.07122334,129.0604611,2024-09-30
여니주헤어,부산 부산진구 전포대로 229-1 4층 (전포동),"부산광역시 연제구 연산동 2235-4 선경상가 110,111,113호 ",35.15717733,129.0649574,2024-09-30
추출과 재생,부산 수영구 남천바다로22번길 28 2층 (남천동),부산광역시 동구 범일2동 290번지 부산진시장 3층 양품부 52-53호,35.14827106,129.1121085,2024-09-30
수횟집,부산 기장군 기장읍 죽성로 334-1 수횟집,부산광역시 사하구 감천동 13-8번지,35.23973932,129.2473623,2024-09-30
섬진강재첩국,부산 기장군 기장읍 차성남로51번길 28 ,부산광역시 수영구 광안동 118-11,35.24249329,129.2159267,2024-09-30
황제갈비살시대 재송본점,"부산 해운대구 재반로 101-1 ,2층 (재송동)",부산광역시 중구 신창동4가 8번지,35.18770705,129.1257122,2024-09-30
아마폴라뷰티,"부산 사상구 대동로 147-8 ,1층 (학장동)",부산광역시 중구 남포동6가 1번지 코오롱지하상가 라-25호,35.14115174,128.9827862,2024-09-30
김밥일번지,"부산 중구 중앙대로 지하 17 지하1층 C-73-3호 (중앙동6가,광복지하도상가)",부산광역시 금정구 부곡3동 9-21번지,35.09882794,129.0360972,2024-09-30
다복향마라탕(당감점),"부산 부산진구 백양관문로 42 102동 101호 (당감동, 당감동원빌라)",부산광역시 기장군 일광면 칠암리 1-8번지,35.1632053,129.0308879,2024-09-30
대동마트(온천점),부산 동래구 금강공원로20번길 93 (온천동),부산광역시 중구 창선동2가 30-15번지,35.22303076,129.0834375,2024-09-30
떴다부동산중개,부산 금정구 부산대학로64번안길 7 1층 (장전동),부산광역시 부산진구 전포1동 867-5번지,35.23573373,129.0851667,2024-09-30
명가국밥,"부산 연제구 중앙대로1043번길 50 1층 103호 (연산동, 목림빌딩)",부산광역시 기장군 기장읍 교리 47번지 6통1반,35.18178508,129.0751709,2024-09-30
산수림,부산 부산진구 전포대로 229-1 1층 (전포동),부산광역시 부산진구 부전1동 18번지,35.15717733,129.0649574,2024-09-30
토리까까,"부산 해운대구 좌동순환로99번길 22 상가동 지하1층 B6호 (좌동, 경남아너스빌아파트)",부산광역시 연제구 연산4동 729-11번지 청우빌딩 1층 5/3,35.17735666,129.1668808,2024-09-30
옐로우밀,부산 부산진구 월드컵대로449번길 51 1층 (초읍동),부산광역시 동구 초량2동 319번지,35.18120288,129.0511631,2024-09-30
아이스마을 연지점,"부산 부산진구 초연로 11 219동 101호 (연지동, 연지자이2차아파트)",부산광역시 남구 대연6동 1762번지,35.17381781,129.0483564,2024-09-30
안녕. 마트,부산 해운대구 구남로41번길 19-1 1층 (중동),부산광역시 중구 신창동4가 39-1번지 국제시장 2-25호,35.16143925,129.162098,2024-09-30
녹산신호점 멘토즈 스터디카페,부산 강서구 신호산단2로 33 3층 301호 (신호동),부산광역시 부산진구 가야1동 55 가야화신타운 301,35.08594523,128.8777668,2024-09-30
주식회사 히피몬드(Hippymond Co..Ltd.),부산 해운대구 우동1로38번가길 12 (우동),부산광역시 동구 범일1동 129번지,35.16466833,129.1581156,2024-09-30
강민미장뷰티,부산 북구 금곡대로 123 302호 (덕천동.동천상가),부산광역시 북구 구포동 156-11,35.2204341,129.0074247,2024-09-30
잉글리쉬푸딩학원,"부산 북구 금곡대로285번길 16 4층 403호 (화명동, 메인프라자)",부산광역시 영도구 동삼2동 773-3번지,35.2341368,129.012626,2024-09-30
와이제이잉글리쉬,"부산 부산진구 성지로 37 111동 502호 (연지동, 래미안어반파크)",부산광역시 기장군 기장읍 동부리 163-2번지,35.17587216,129.0515665,2024-09-30
내 마음에 쏙 든닭,부산 기장군 정관읍 모전1길 9 104동 B103호 일부 (정관동일스위트3차),부산광역시 서구 암남동 235번지,35.33625981,129.1686355,2024-09-30
롯데 미용실,부산 수영구 과정로67번길 17 (망미동),부산광역시 북구 구포3동 산48-6번지,35.17728668,129.1062134,2024-09-30
플러스빌리아드,"부산 부산진구 중앙번영로20번길 3 2층,3층 (범천동)",부산광역시 사상구 덕포동 733-1번지,35.14464131,129.0616114,2024-09-30
빅토리 스포츠,부산 강서구 과학산단2로3번길 56 3층 (지사동),부산광역시 부산진구 부전1동 573-1번지 서면지하상가 G-6호,35.14951842,128.8244753,2024-09-30
시골밥상,"부산 사상구 낙동대로1510번길 34 B동 102호 (삼락동, 대영빌라)",부산광역시 사상구 학장동 460-6,35.19252874,128.985338,2024-09-30
3X라지커피(부산삼성화재사옥점),"부산 동구 중앙대로 184 지하1층 (초량동, 삼성화재부산초량사옥)",부산광역시 영도구 대교동1가 129번지,35.11368149,129.0394338,2024-09-30
헐심더,"부산 동구 초량로 19 (초량동,1,2층)",부산광역시 부산진구 가야1동 454-25번지,35.11934767,129.0398569,2024-09-30
어오케이커피 하단점,부산 사하구 낙동대로 425 1층 (하단동),부산광역시 부산진구 전포동 890-31,35.10390345,128.971896,2024-09-30
모다량두피탈모센터,"부산 남구 수영로 304 5층 502호(일부)호 (대연동, 대승타워)",부산광역시 해운대구 좌1동 347-5,35.13679421,129.0995198,2024-09-30
몽튜디오,부산 부산진구 전포대로246번길 34 4층 (전포동),부산광역시 기장군 일광면 칠암리 148-1번지,35.15849859,129.0674332,2024-09-30
홍현정한지공예연구소,부산 남구 수영로39번가길 17-5 (문현동),부산광역시 기장군 기장읍 대라리 73-7번지,35.13822038,129.0731924,2024-09-30
맛짱해장국,"부산 남구 수영로298번길 35 1층 일부호 (대연동, 수정빌딩)",부산광역시 부산진구 부전1동 406-43번지,35.13542137,129.0998195,2024-09-30
수현이네,부산 금정구 범어천로31번길 11 1층 대월탕 (남산동),부산광역시 부산진구 부전1동 573번지 부전시장 201호,35.26844507,129.0901315,2024-09-30
치킨신드롬 가야벽산점,부산 부산진구 엄광로 50 1층 (개금동),부산광역시 금정구 금사동 428번지,35.14802364,129.0215763,2024-09-30
공차 부산서면문화로점,부산 부산진구 가야대로 783 1층 (부전동),부산광역시 해운대구 좌동 1458-4번지,35.15806536,129.057231,2024-09-30
동일농산,부산 금정구 체육공원로 616 1층 (두구동),부산광역시 중구 중앙동2가 15-3,35.29565814,129.1118148,2024-09-30
최강한우9900,부산 사하구 동매로5번길 1 1층 (하단동),부산광역시 기장군 기장읍 청강리 702-3번지,35.10398023,128.9588771,2024-09-30
앤티앤스 명지대방디엠시티점,부산 강서구 명지국제6로 99 2층 A-216호 (명지동),부산광역시 북구 구포2동 1116-2번지 25통3반,35.09287295,128.9100741,2024-09-30
밀당,부산 동래구 사직로58번길 33-4 1층 (사직동),부산광역시 부산진구 부전1동 29번지 부전전자종합상가 1층 13호,35.19705362,129.0589336,2024-09-30
씨유(CU)송정태양점,부산 해운대구 송정중앙로33번길 30 (송정동),부산광역시 동구 범일2동 830-24번지 (자유시장3충69),35.183481,129.205088,2024-09-30
햇살머믄꼬마김밥,부산 기장군 정관읍 정관로 391 B103호 (하나프라자),부산광역시 남구 대연3동 23-11텔콤빌딩,35.33449336,129.1658161,2024-09-30
히스피 사직점,"부산 동래구 사직북로 7 104호 (사직동, 세미프라자)",부산광역시 수영구 민락동 175-10번지 제일주차장 외 1필지(175-11),35.19655259,129.0605632,2024-09-30
숑숑돈까스 정관점,부산 기장군 정관읍 정관로 579 103호,부산광역시 중구 창선동2가 33,35.32811913,129.1927482,2024-09-30
네네치킨엔봉구스밥버거,부산 해운대구 반송로924번길 5 1층 (반송동),부산광역시 남구 용호3동 394-54번지,35.23252775,129.1548949,2024-09-30
오복미역(연산점),"부산 연제구 월드컵대로145번길 19 2층 (연산동, 성진빌딩)","부산광역시 기장군 철마면 웅천리476-1번지,476-8 ",35.18555123,129.0804139,2024-09-30
