연번,신고일시,신고위치 지번주소,위도,경도,위반구분,과태료부과여부,데이터기준일자
17998,2024-12-10 21:44,부산광역시 사하구 하단동 493-1,35.11166242 ,128.96590509 ,교차로,Y,2025-12-01
17999,2024-12-10 19:03,부산광역시 사하구 하단동 884,35.10776731 ,128.95916109 ,횡단보도,Y,2025-12-01
18000,2024-12-10 20:59,부산광역시 사하구 하단동 606,35.10350787 ,128.96248445 ,교차로,Y,2025-12-01
18001,2024-12-10 22:50,부산광역시 사하구 장림동 506-10,35.06945987 ,128.97772894 ,보도(인도)위,Y,2025-12-01
18002,2024-12-10 19:51,부산광역시 사하구 하단동 491,35.10959839 ,128.96622464 ,보도(인도)위,Y,2025-12-01
18003,2024-12-10 21:49,부산광역시 사하구 하단동 492-1,35.11292730 ,128.96451216 ,교차로,Y,2025-12-01
18004,2024-12-11 11:12,부산광역시 사하구 괴정동 869-22,35.09774737 ,128.99152911 ,보도(인도)위,Y,2025-12-01
18005,2024-12-11 01:30,부산광역시 사하구 하단동 870-27,35.10697801 ,128.96059535 ,교차로,Y,2025-12-01
18006,2024-12-11 01:26,부산광역시 사하구 하단동 884,35.10776731 ,128.95916109 ,교차로,Y,2025-12-01
18007,2024-12-11 07:58,부산광역시 사하구 신평동 10-140,35.09401066 ,128.97509192 ,보도(인도)위,Y,2025-12-01
18008,2024-12-11 01:33,부산광역시 사하구 하단동 523,35.10789334 ,128.96294504 ,교차로,Y,2025-12-01
18009,2024-12-11 01:37,부산광역시 사하구 하단동 518-17,35.10774799 ,128.96204833 ,교차로,Y,2025-12-01
18010,2024-12-11 01:25,부산광역시 사하구 하단동 870-27,35.10697801 ,128.96059535 ,교차로,Y,2025-12-01
18011,2024-12-11 11:54,부산광역시 사하구 하단동 612,35.10474765 ,128.96836274 ,소방시설 주변,Y,2025-12-01
18012,2024-12-11 16:29,부산광역시 사하구 구평동 518,35.08165030 ,128.98497024 ,횡단보도,Y,2025-12-01
18013,2024-12-11 01:37,부산광역시 사하구 하단동 523,35.10789334 ,128.96294504 ,교차로,Y,2025-12-01
18014,2024-12-11 13:08,부산광역시 사하구 괴정동 842-1,35.09767552 ,128.99109709 ,보도(인도)위,Y,2025-12-01
18015,2024-12-11 02:01,부산광역시 사하구 하단동 884,35.10776731 ,128.95916109 ,교차로,Y,2025-12-01
18016,2024-12-11 01:33,부산광역시 사하구 하단동 523,35.10789334 ,128.96294504 ,교차로,Y,2025-12-01
18017,2024-12-11 01:26,부산광역시 사하구 하단동 870-27,35.10697801 ,128.96059535 ,교차로,Y,2025-12-01
18018,2024-12-11 01:26,부산광역시 사하구 하단동 884,35.10776731 ,128.95916109 ,교차로,Y,2025-12-01
18019,2024-12-11 08:30,부산광역시 사하구 장림동 329,35.08136289 ,128.96718673 ,횡단보도,Y,2025-12-01
18020,2024-12-11 15:52,부산광역시 사하구 다대동 1551-31,35.05021066 ,128.96668774 ,교차로,Y,2025-12-01
18021,2024-12-11 01:30,부산광역시 사하구 하단동 870-27,35.10697801 ,128.96059535 ,교차로,Y,2025-12-01
18022,2024-12-11 15:50,부산광역시 사하구 다대동 1551-31,35.05021066 ,128.96668774 ,교차로,Y,2025-12-01
18023,2024-12-11 01:25,부산광역시 사하구 하단동 870-27,35.10697801 ,128.96059535 ,교차로,Y,2025-12-01
18024,2024-12-11 08:07,부산광역시 사하구 장림동 328-14,35.08115353 ,128.96767635 ,버스정류장 주변,Y,2025-12-01
18025,2024-12-11 13:06,부산광역시 사하구 괴정동 870-1,35.09779056 ,128.99133520 ,보도(인도)위,Y,2025-12-01
18026,2024-12-11 01:26,부산광역시 사하구 하단동 884,35.10776731 ,128.95916109 ,교차로,Y,2025-12-01
18027,2024-12-11 00:37,부산광역시 사하구 장림동 601-2,35.07734092 ,128.97285190 ,횡단보도,Y,2025-12-01
18028,2024-12-11 01:48,부산광역시 사하구 하단동 870-89,35.10657184 ,128.96095749 ,소방시설 주변,Y,2025-12-01
18029,2024-12-11 13:10,부산광역시 사하구 괴정동 846,35.09774946 ,128.99100141 ,보도(인도)위,Y,2025-12-01
18030,2024-12-11 01:25,부산광역시 사하구 하단동 870-27,35.10697801 ,128.96059535 ,교차로,Y,2025-12-01
18031,2024-12-11 01:54,부산광역시 사하구 하단동 884,35.10776731 ,128.95916109 ,소방시설 주변,Y,2025-12-01
18032,2024-12-11 16:56,부산광역시 사하구 하단동 501,35.11078478 ,128.96115386 ,소방시설 주변,Y,2025-12-01
18033,2024-12-11 01:33,부산광역시 사하구 하단동 523,35.10789334 ,128.96294504 ,교차로,Y,2025-12-01
18034,2024-12-11 01:26,부산광역시 사하구 하단동 870-27,35.10697801 ,128.96059535 ,교차로,Y,2025-12-01
18035,2024-12-11 07:55,부산광역시 사하구 신평동 10-140,35.09401066 ,128.97509192 ,보도(인도)위,Y,2025-12-01
18036,2024-12-11 07:53,부산광역시 사하구 신평동 7-13,35.09404878 ,128.97498133 ,보도(인도)위,Y,2025-12-01
18037,2024-12-11 16:30,부산광역시 사하구 하단동 483,35.11055691 ,128.96245971 ,횡단보도,Y,2025-12-01
18038,2024-12-11 07:51,부산광역시 사하구 신평동 7-13,35.09404878 ,128.97498133 ,보도(인도)위,Y,2025-12-01
18039,2024-12-11 12:06,부산광역시 사하구 하단동 828-1,35.11372532 ,128.96651048 ,교차로,Y,2025-12-01
18040,2024-12-11 11:28,부산광역시 사하구 다대동 963,35.05580740 ,128.96913860 ,횡단보도,Y,2025-12-01
18041,2024-12-11 01:36,부산광역시 사하구 하단동 523,35.10789334 ,128.96294504 ,교차로,Y,2025-12-01
18042,2024-12-11 08:25,부산광역시 사하구 장림동 328-14,35.08115353 ,128.96767635 ,버스정류장 주변,Y,2025-12-01
18043,2024-12-11 01:38,부산광역시 사하구 하단동 519-2,35.10829933 ,128.96178705 ,소방시설 주변,Y,2025-12-01
18044,2024-12-11 07:34,부산광역시 사하구 다대동 1455-17,35.05732191 ,128.97226836 ,교차로,Y,2025-12-01
18045,2024-12-11 01:36,부산광역시 사하구 하단동 523,35.10789334 ,128.96294504 ,교차로,Y,2025-12-01
18046,2024-12-11 01:38,부산광역시 사하구 하단동 523,35.10789334 ,128.96294504 ,교차로,Y,2025-12-01
18047,2024-12-11 01:45,부산광역시 사하구 하단동 491,35.10959839 ,128.96622464 ,횡단보도,Y,2025-12-01
18048,2024-12-11 13:43,부산광역시 사하구 괴정동 953-8,35.09788482 ,128.99391770 ,보도(인도)위,Y,2025-12-01
18049,2024-12-11 01:39,부산광역시 사하구 하단동 523,35.10789334 ,128.96294504 ,교차로,Y,2025-12-01
18050,2024-12-11 10:10,부산광역시 사하구 하단동 592-4,35.10566655 ,128.96407127 ,횡단보도,Y,2025-12-01
18051,2024-12-11 17:21,부산광역시 사하구 괴정동 485-13,35.09669753 ,128.99254645 ,횡단보도,Y,2025-12-01
18052,2024-12-11 13:06,부산광역시 사하구 장림동 1137-2,35.08368546 ,128.96749039 ,어린이 보호구역,Y,2025-12-01
18053,2024-12-10 23:13,부산광역시 사하구 하단동 532,35.10806733 ,128.96803079 ,교차로,Y,2025-12-01
18054,2024-12-09 03:19,부산광역시 사하구 하단동 523,35.10789334 ,128.96294504 ,소방시설 주변,Y,2025-12-01
18055,2024-12-09 16:58,부산광역시 사하구 다대동 860,35.05763683 ,128.97235419 ,교차로,Y,2025-12-01
18056,2024-12-10 18:14,부산광역시 사하구 괴정동 406-13,35.10061749 ,128.99840840 ,교차로,Y,2025-12-01
18057,2024-12-11 20:07,부산광역시 사하구 감천동 182-25,35.08233876 ,129.00987466 ,보도(인도)위,Y,2025-12-01
18058,2024-11-15 19:39,부산광역시 사하구 당리동 435,35.10156635 ,128.98103503 ,교차로,Y,2025-12-01
18059,2024-12-11 22:47,부산광역시 사하구 괴정동 409-79,35.10038102 ,128.99745751 ,교차로,Y,2025-12-01
18060,2024-12-11 18:13,부산광역시 사하구 하단동 622,35.10353913 ,128.97340136 ,횡단보도,Y,2025-12-01
18061,2024-12-11 20:25,부산광역시 사하구 신평동 146-24,35.09299060 ,128.97554054 ,횡단보도,Y,2025-12-01
18062,2024-12-11 20:09,부산광역시 사하구 감천동 182-25,35.08233876 ,129.00987466 ,보도(인도)위,Y,2025-12-01
18063,2024-12-11 08:01,부산광역시 사하구 괴정동 322-1,35.10285586 ,129.00066333 ,교차로,Y,2025-12-01
18064,2024-12-11 18:02,부산광역시 사하구 하단동 491,35.10959839 ,128.96622464 ,교차로,Y,2025-12-01
18065,2024-12-11 20:20,부산광역시 사하구 하단동 591,35.10533645 ,128.96109403 ,횡단보도,Y,2025-12-01
18066,2024-12-11 08:01,부산광역시 사하구 괴정동 324-25,35.10297493 ,129.00106046 ,교차로,Y,2025-12-01
18067,2024-12-11 19:46,부산광역시 사하구 하단동 591,35.10533645 ,128.96109403 ,교차로,Y,2025-12-01
18068,2024-12-11 23:59,부산광역시 사하구 괴정동 1302,35.09666390 ,128.97901649 ,보도(인도)위,Y,2025-12-01
18069,2024-12-11 19:34,부산광역시 사하구 다대동 854,35.05764776 ,128.97296766 ,교차로,Y,2025-12-01
18070,2024-12-11 20:07,부산광역시 사하구 당리동 16-6,35.10875018 ,128.98017269 ,교차로,Y,2025-12-01
18071,2024-12-11 17:57,부산광역시 사하구 장림동 241-8,35.07944021 ,128.97825093 ,보도(인도)위,Y,2025-12-01
18072,2024-12-11 19:27,부산광역시 사하구 하단동 523,35.10789334 ,128.96294504 ,교차로,Y,2025-12-01
18073,2024-12-11 21:43,부산광역시 사하구 하단동 498-5,35.11124111 ,128.96477217 ,보도(인도)위,Y,2025-12-01
18074,2024-12-11 20:29,부산광역시 사하구 괴정동 764-35,35.10041481 ,128.98655230 ,버스정류장 주변,Y,2025-12-01
18075,2024-12-11 20:49,부산광역시 사하구 하단동 483,35.11055691 ,128.96245971 ,교차로,Y,2025-12-01
18076,2024-12-11 18:43,부산광역시 사하구 감천동 387-50,35.08323028 ,129.00656824 ,버스정류장 주변,Y,2025-12-01
18077,2024-12-11 18:49,부산광역시 사하구 장림동 163-27,35.08212741 ,128.97529200 ,보도(인도)위,Y,2025-12-01
18078,2024-12-12 17:52,부산광역시 사하구 하단동 483,35.11055691 ,128.96245971 ,교차로,Y,2025-12-01
18079,2024-12-12 19:20,부산광역시 사하구 하단동 816-3,35.11331447 ,128.96567751 ,버스정류장 주변,Y,2025-12-01
18080,2024-12-12 20:07,부산광역시 사하구 감천동 182-25,35.08233876 ,129.00987466 ,보도(인도)위,Y,2025-12-01
18081,2024-12-12 15:04,부산광역시 사하구 다대동 1551-31,35.05021066 ,128.96668774 ,교차로,Y,2025-12-01
18082,2024-12-12 10:32,부산광역시 사하구 하단동 618-3,35.10522754 ,128.96890570 ,횡단보도,Y,2025-12-01
18083,2024-12-12 13:06,부산광역시 사하구 장림동 193-6,35.08027522 ,128.97687213 ,횡단보도,Y,2025-12-01
18084,2024-12-12 16:09,부산광역시 사하구 하단동 616-18,35.10503421 ,128.96724823 ,교차로,Y,2025-12-01
18085,2024-12-12 18:28,부산광역시 사하구 하단동 491,35.10959839 ,128.96622464 ,보도(인도)위,Y,2025-12-01
18086,2024-12-12 15:23,부산광역시 사하구 괴정동 962-9,35.09885725 ,128.99367833 ,교차로,Y,2025-12-01
18087,2024-12-12 12:58,부산광역시 사하구 하단동 615-1,35.10445908 ,128.96522038 ,횡단보도,Y,2025-12-01
18088,2024-12-12 19:59,부산광역시 사하구 신평동 633-1,35.09646660 ,128.95712426 ,횡단보도,Y,2025-12-01
18089,2024-12-12 14:00,부산광역시 사하구 장림동 590,35.07597814 ,128.97245886 ,교차로,Y,2025-12-01
18090,2024-12-12 06:35,부산광역시 사하구 다대동 1-20,35.05821357 ,128.98859467 ,보도(인도)위,Y,2025-12-01
18091,2024-12-12 07:59,부산광역시 사하구 하단동 870-27,35.10697801 ,128.96059535 ,교차로,Y,2025-12-01
18092,2024-12-12 10:18,부산광역시 사하구 하단동 617-1,35.10558098 ,128.96843487 ,교차로,Y,2025-12-01
18093,2024-12-12 15:59,부산광역시 사하구 다대동 1455-18,35.05767344 ,128.97219802 ,교차로,Y,2025-12-01
18094,2024-12-12 18:34,부산광역시 사하구 다대동 1455-17,35.05732191 ,128.97226836 ,교차로,Y,2025-12-01
18095,2024-12-12 19:13,부산광역시 사하구 하단동 884,35.10776731 ,128.95916109 ,보도(인도)위,Y,2025-12-01
18096,2024-12-12 16:52,부산광역시 사하구 하단동 889-11,35.10649012 ,128.95930740 ,소방시설 주변,Y,2025-12-01
18097,2024-12-12 18:16,부산광역시 사하구 당리동 314,35.10570946 ,128.96894142 ,교차로,Y,2025-12-01
18098,2024-12-12 16:49,부산광역시 사하구 당리동 314,35.10570946 ,128.96894142 ,소방시설 주변,Y,2025-12-01
18099,2024-12-12 12:31,부산광역시 사하구 다대동 850-26,35.05694045 ,128.97231147 ,보도(인도)위,Y,2025-12-01
18100,2024-12-12 16:06,부산광역시 사하구 구평동 502-4,35.08304067 ,128.98589918 ,버스정류장 주변,Y,2025-12-01
18101,2024-12-12 17:49,부산광역시 사하구 하단동 483,35.11055691 ,128.96245971 ,교차로,Y,2025-12-01
18102,2024-12-12 15:53,부산광역시 사하구 신평동 370-36,35.08398432 ,128.96484411 ,보도(인도)위,Y,2025-12-01
18103,2024-12-12 09:28,부산광역시 사하구 장림동 590-1,35.07586973 ,128.97248114 ,횡단보도,Y,2025-12-01
18104,2024-12-12 13:42,부산광역시 사하구 하단동 593-1,35.10511925 ,128.96459449 ,횡단보도,Y,2025-12-01
18105,2024-12-12 12:51,부산광역시 사하구 다대동 1597-1,35.04883680 ,128.94184507 ,보도(인도)위,Y,2025-12-01
18106,2024-12-12 16:15,부산광역시 사하구 당리동 322,35.10354630 ,128.97595956 ,보도(인도)위,Y,2025-12-01
18107,2024-12-12 12:09,부산광역시 사하구 장림동 328-25,35.08136230 ,128.96772862 ,버스정류장 주변,Y,2025-12-01
18108,2024-12-12 12:08,부산광역시 사하구 감천동 387-21,35.08227553 ,129.00527413 ,버스정류장 주변,Y,2025-12-01
18109,2024-12-12 03:50,부산광역시 사하구 하단동 491,35.10959839 ,128.96622464 ,교차로,Y,2025-12-01
18110,2024-12-12 18:17,부산광역시 사하구 하단동 852-6,35.10213164 ,128.97170853 ,교차로,Y,2025-12-01
18111,2024-12-12 18:07,부산광역시 사하구 당리동 314,35.10570946 ,128.96894142 ,보도(인도)위,Y,2025-12-01
18112,2024-12-12 06:59,부산광역시 사하구 구평동 503,35.07997219 ,128.98539450 ,횡단보도,Y,2025-12-01
18113,2024-12-11 22:56,부산광역시 사하구 괴정동 409-79,35.10038102 ,128.99745751 ,교차로,Y,2025-12-01
18114,2024-12-08 16:18,부산광역시 사하구 다대동 1548-25,35.04904759 ,128.96431820 ,보도(인도)위,Y,2025-12-01
18115,2024-12-08 19:22,부산광역시 사하구 다대동 1548-25,35.04904759 ,128.96431820 ,보도(인도)위,Y,2025-12-01
18116,2024-12-11 17:26,부산광역시 사하구 다대동 962,35.05777412 ,128.96923581 ,교차로,Y,2025-12-01
18117,2024-12-11 17:27,부산광역시 사하구 다대동 962,35.05777412 ,128.96923581 ,교차로,Y,2025-12-01
18118,2024-12-11 17:43,부산광역시 사하구 장림동 406,35.07427682 ,128.97482034 ,버스정류장 주변,Y,2025-12-01
18119,2024-12-11 14:41,부산광역시 사하구 다대동 1639,35.05687713 ,128.96498799 ,교차로,Y,2025-12-01
18120,2024-12-11 17:27,부산광역시 사하구 다대동 963,35.05580740 ,128.96913860 ,교차로,Y,2025-12-01
18121,2024-12-11 20:59,부산광역시 사하구 당리동 313-44,35.10488322 ,128.97129362 ,교차로,Y,2025-12-01
18122,2024-12-11 15:28,부산광역시 사하구 다대동 1639,35.05687713 ,128.96498799 ,교차로,Y,2025-12-01
18123,2024-12-11 17:27,부산광역시 사하구 다대동 963,35.05580740 ,128.96913860 ,교차로,Y,2025-12-01
18124,2024-12-12 20:10,부산광역시 사하구 감천동 182-25,35.08233876 ,129.00987466 ,보도(인도)위,Y,2025-12-01
18125,2024-12-12 22:59,부산광역시 사하구 괴정동 409-79,35.10038102 ,128.99745751 ,교차로,Y,2025-12-01
18126,2024-12-12 22:58,부산광역시 사하구 하단동 612,35.10474765 ,128.96836274 ,소방시설 주변,Y,2025-12-01
18127,2024-12-12 20:56,부산광역시 사하구 괴정동 764-128,35.10074595 ,128.98657711 ,버스정류장 주변,Y,2025-12-01
18128,2024-12-12 22:14,부산광역시 사하구 하단동 491,35.10959839 ,128.96622464 ,교차로,Y,2025-12-01
18129,2024-12-12 21:29,부산광역시 사하구 괴정동 661-1,35.09882453 ,128.98675878 ,교차로,Y,2025-12-01
18130,2024-12-12 23:03,부산광역시 사하구 괴정동 409-79,35.10038102 ,128.99745751 ,교차로,Y,2025-12-01
18131,2024-11-27 22:46,부산광역시 사하구 하단동 523,35.10789334 ,128.96294504 ,교차로,Y,2025-12-01
18132,2024-11-13 00:29,부산광역시 사하구 신평동 434-3,35.09901243 ,128.96548502 ,보도(인도)위,Y,2025-12-01
18133,2024-11-16 11:59,부산광역시 사하구 하단동 491,35.10959839 ,128.96622464 ,보도(인도)위,Y,2025-12-01
18134,2024-11-21 03:13,부산광역시 사하구 하단동 870-27,35.10697801 ,128.96059535 ,교차로,Y,2025-12-01
18135,2024-11-24 23:58,부산광역시 사하구 하단동 870-27,35.10697801 ,128.96059535 ,교차로,Y,2025-12-01
18136,2024-12-01 01:28,부산광역시 사하구 하단동 870-27,35.10697801 ,128.96059535 ,교차로,Y,2025-12-01
18137,2024-11-18 04:23,부산광역시 사하구 하단동 889-1,35.10757997 ,128.95942188 ,교차로,Y,2025-12-01
18138,2024-12-02 00:08,부산광역시 사하구 하단동 612,35.10474765 ,128.96836274 ,소방시설 주변,Y,2025-12-01
18139,2024-11-23 13:04,부산광역시 사하구 다대동 1552-4,35.04845729 ,128.96626565 ,교차로,Y,2025-12-01
18140,2024-11-22 01:42,부산광역시 사하구 하단동 523,35.10789334 ,128.96294504 ,교차로,Y,2025-12-01
18141,2024-11-18 00:37,부산광역시 사하구 다대동 850-16,35.05748976 ,128.97242058 ,교차로,Y,2025-12-01
18142,2024-11-18 07:37,부산광역시 사하구 다대동 859-1,35.05758922 ,128.97232247 ,교차로,Y,2025-12-01
18143,2024-12-13 14:43,부산광역시 사하구 괴정동 267-20,35.10184319 ,128.99748453 ,교차로,Y,2025-12-01
18144,2024-11-21 15:03,부산광역시 사하구 다대동 850-19,35.05739568 ,128.97300718 ,교차로,Y,2025-12-01
18145,2024-11-29 13:02,부산광역시 사하구 하단동 591,35.10533645 ,128.96109403 ,교차로,Y,2025-12-01
18146,2024-12-13 08:24,부산광역시 사하구 하단동 622,35.10353913 ,128.97340136 ,교차로,Y,2025-12-01
18147,2024-12-13 09:16,부산광역시 사하구 다대동 1595,35.06036231 ,128.98402052 ,횡단보도,Y,2025-12-01
18148,2024-12-13 09:14,부산광역시 사하구 다대동 1577-1,35.06141430 ,128.98230483 ,횡단보도,Y,2025-12-01
18149,2024-12-13 09:05,부산광역시 사하구 하단동 475,35.11416777 ,128.96144761 ,교차로,Y,2025-12-01
18150,2024-12-13 03:30,부산광역시 사하구 하단동 491,35.10959839 ,128.96622464 ,교차로,Y,2025-12-01
18151,2024-12-13 10:07,부산광역시 사하구 괴정동 892-1,35.09939684 ,128.99075309 ,버스정류장 주변,Y,2025-12-01
18152,2024-12-13 06:50,부산광역시 사하구 다대동 1550-3,35.05162821 ,128.96690058 ,교차로,Y,2025-12-01
18153,2024-11-30 12:29,부산광역시 사하구 하단동 491,35.10959839 ,128.96622464 ,보도(인도)위,Y,2025-12-01
18154,2024-12-01 19:23,부산광역시 사하구 하단동 872-11,35.11353700 ,128.96572563 ,버스정류장 주변,Y,2025-12-01
18155,2024-12-12 04:58,부산광역시 사하구 신평동 7-13,35.09404878 ,128.97498133 ,보도(인도)위,Y,2025-12-01
18156,2024-12-13 23:13,부산광역시 사하구 하단동 491,35.10959839 ,128.96622464 ,보도(인도)위,Y,2025-12-01
18157,2024-12-13 20:07,부산광역시 사하구 감천동 182-25,35.08233876 ,129.00987466 ,보도(인도)위,Y,2025-12-01
